,do_level,h2o_level,blower_hz,cycle_id,do_level_scaled,h2o_level_scaled,blower_hz_scaled,cycle_id_scaled,pca 1,pca 2,kmeans_label3,kmeans_label4,sch_label
566,1.24523997,4.91075802,50.22000122,20,0.22845371545199533,0.6653032260161549,0.999584621822123,0.5588235294117647,-0.298097194142736,0.136772990837898,4,4,0
567,2.86136007,4.89153194,26.45999908,20,0.5261646112985507,0.6524658306427287,0.5061266515920214,0.5588235294117647,0.18780345154462877,0.37262460475283254,1,0,1
568,4.27103996,4.89403009,26.45000076,20,0.7858464647132654,0.6541338638170484,0.5059190021707866,0.5588235294117647,0.3643456101254437,0.4666797561168442,1,0,1
569,5.02727985,4.89741278,26.45999908,20,0.9251559474223786,0.6563925108712443,0.5061266515920214,0.5588235294117647,0.4582796408936502,0.5180199382806552,1,0,1
570,1.18622994,3.93745518,50.22000122,21,0.21758328020697107,0.01542174340718816,0.999584621822123,0.5882352941176471,-0.02700593631621284,-0.3149657994303782,0,5,0
571,2.64966989,3.94196463,26.44000053,21,0.4871684543113822,0.018432736421192697,0.5057113130818479,0.5882352941176471,0.4330274122239235,-0.07774503088331591,2,6,1
572,2.30328012,3.9539392,26.59000015,21,0.4233588347547773,0.026428245100901027,0.5088265698728344,0.5882352941176471,0.3842590803703684,-0.09572185238220604,2,6,1
573,1.85947001,3.95802236,33.72999954,21,0.3416030881157383,0.029154601138791314,0.6571131561144282,0.5882352941176471,0.24399527983012675,-0.16464870729579825,2,6,1
574,2.38135004,3.95756555,26.42000008,21,0.4377403561663784,0.028849585733647043,0.5052959351116553,0.5882352941176471,0.3949971722946153,-0.08786325363473554,2,6,1
575,2.68998003,3.96481729,26.43000031,21,0.4945941201954338,0.033691626000060815,0.5055036242005938,0.5882352941176471,0.4315535277528999,-0.06414905663910302,2,6,1
576,2.53455997,3.97950363,26.44000053,21,0.4659636704565033,0.04349780350314836,0.5057113130818479,0.5882352941176471,0.4076276745816135,-0.06744505314875583,2,6,1
577,2.27978992,3.99059486,26.44000053,21,0.41903162634643265,0.05090349955182827,0.5057113130818479,0.5882352941176471,0.3723804201639023,-0.07893567748554157,2,6,1
578,0.30133599,4.13490057,50.20999908,21,0.05457400225560035,0.14725748611138645,0.999376893065481,0.5882352941176471,-0.19560294003771442,-0.2791297020135882,0,5,0
